type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_accuracy,test_balanced_accuracy,test_f1_weighted,test_precision,test_recall,avg_test_loss
deepsets_mlp_fspool,1,8,12524,64,-100,100,contains_even,True,10000,1000,1000,0.5006,0.4999996399998704,0,1,1.0,1,0.9999103936068727,3.2615954875946045,0.486,0.4998039615689336,0,1,0.0,0,0.9985472453309616,3.27565336227417,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,3.3103744983673096,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,16,0.69317064340312,0.6909906156361103,0.544,0.5427949555086102,0.5413768188336906,0.5438173480083858,0.544,0.6905421614646912
deepsets_mlp_fspool,1,8,19692,128,-100,100,contains_even,True,10000,1000,1000,0.5033,0.4999891098814053,0,1,1.0,1,0.9998800162969871,3.9067225456237793,0.488,0.49985597925802594,0,1,0.0,0,0.9986970199533501,3.9229912757873535,0.498,0.4999959999839998,0,1,0.0,0,0.9991002078959381,3.955836296081543,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,23,0.6932286851777835,0.6923622712492943,0.502,0.5,0.33555792276964047,0.252004,0.502,0.6931049786508083
deepsets_mlp_fspool,1,8,34028,256,-100,100,contains_even,True,10000,1000,1000,0.5053,0.49997190921090756,0,1,1.0,1,0.9998303962223622,4.571359157562256,0.49,0.4998999899979995,0,1,0.0,0,0.9988237442437724,4.589024543762207,0.498,0.4999959999839998,0,1,0.0,0,0.9991002078959381,4.620445728302002,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,33,0.6931937678480228,0.6929479353129864,0.502,0.5,0.33555792276964047,0.252004,0.502,0.6930838413536549
deepsets_mlp_fspool,1,8,62700,512,-100,100,contains_even,True,10000,1000,1000,0.5064,0.4999590383221409,0,1,1.0,1,0.9997932669689543,5.248509407043457,0.49,0.4998999899979995,0,1,0.0,0,0.9988237442437724,5.266083240509033,0.498,0.4999959999839998,0,1,0.0,0,0.9991002078959381,5.297705173492432,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,20,0.6931883212645779,0.6928486526012421,0.502,0.5,0.33555792276964047,0.252004,0.502,0.6931256465613842
deepsets_mlp_fspool,1,8,120044,1024,-100,100,contains_even,True,10000,1000,1000,0.5069,0.49995238773307205,0,1,1.0,1,0.9997740818292927,5.932654857635498,0.49,0.4998999899979995,0,1,0.0,0,0.9988237442437724,5.950839519500732,0.499,0.499998999999,0,1,0.0,0,0.9991088468170801,5.981385231018066,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,19,0.6932803692478096,0.6928750872612,0.525,0.5247240988963956,0.5157763651510842,0.5267499004139318,0.525,0.6930231526494026
deepsets_mlp_fspool,1,8,16401,8,-100,100,mode,True,10000,1000,1000,120.2942,42.808801038571495,0,200,122.0,101,7.148315171231654,1.5997881889343262,119.592,41.9263584872333,0,199,121.0,104,7.944541709821268,1.594311237335205,119.215,42.31199327613862,0,200,120.0,106,8.05291767372144,1.567077875137329,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,132,2.280697610417452,2.6712183207273483,0.209,0.20204766675272295,0.17240024163751252,0.22702459548125967,0.209,2.744812160730362
deepsets_mlp_fspool,1,8,17297,16,-100,100,mode,True,10000,1000,1000,116.0198,39.10662102457843,0,200,115.0,101,6.98256880158221,2.0936684608459473,117.942,40.45413002401609,0,200,117.0,106,7.822646719659803,2.084343671798706,115.223,40.393356768161766,0,200,115.0,104,7.758702798638424,2.0506536960601807,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,24,3.8708073149717843,4.647812247276306,0.029,0.029543569461077227,0.026218233118438686,0.07110413234762608,0.029,4.546956539154053
deepsets_mlp_fspool,1,8,19089,32,-100,100,mode,True,10000,1000,1000,112.6981,44.28363305319473,0,200,113.0,102,7.1936967294032055,2.6590332984924316,114.352,45.0060451050745,0,200,114.0,102,8.052958654593887,2.645707130432129,111.529,45.73070258589956,0,200,112.0,102,8.24279604467804,2.6042444705963135,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,28,4.114901017584559,4.867992788553238,0.014,0.0181192943498643,0.011711974722903517,0.02135639287612972,0.014,4.8895827531814575
deepsets_mlp_fspool,1,8,22673,64,-100,100,mode,True,10000,1000,1000,114.8481,46.030939881670896,0,200,116.0,102,7.287928793913065,3.272526979446411,114.143,46.990026080009784,0,200,116.0,106,8.276783216865047,3.259382724761963,113.628,45.60635499576786,0,200,115.0,104,8.24742870519233,3.2113852500915527,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,26,4.330537384665766,5.09285905957222,0.011,0.010149670845902464,0.009936672618431881,0.014547011144883486,0.011,5.0575897097587585
deepsets_mlp_fspool,1,8,29841,128,-100,100,mode,True,10000,1000,1000,113.9619,48.570265064028625,0,200,117.0,101,7.410065879430755,3.9188179969787598,112.73,48.8670962918813,0,200,115.0,107,8.389701985704473,3.9052016735076904,114.592,47.02860338134655,0,200,117.0,102,8.310383255325782,3.8526508808135986,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,27,4.67382286445411,5.1483080089092255,0.01,0.011191615402141716,0.00472267462114553,0.007497512077294686,0.01,5.136960595846176
deepsets_mlp_fspool,1,8,44177,256,-100,100,mode,True,10000,1000,1000,112.6028,51.05498440074191,0,200,117.0,101,7.513943308838622,4.585146903991699,112.174,50.74622866775422,0,200,117.0,102,8.444540117506012,4.570905685424805,111.77,49.516614383457195,0,200,116.0,113,8.442212365239838,4.513640880584717,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,26,5.036864160252436,5.200553834438324,0.012,0.005345765345765346,0.004828219249934434,0.0032748119282082727,0.012,5.193142384290695
deepsets_mlp_fspool,1,8,72849,512,-100,100,mode,True,10000,1000,1000,110.9828,52.76222990132241,0,200,117.0,102,7.592708449479309,5.262914657592773,113.358,50.993527393189815,0,200,119.0,113,8.495992310388685,5.2481865882873535,109.024,53.180366903585764,0,200,116.0,104,8.549060372101517,5.188929557800293,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,41,5.231878987314006,5.267684519290924,0.006,0.008595848595848594,0.0011139784741854611,0.0006385461872149179,0.006,5.2680337727069855
deepsets_mlp_fspool,1,8,130193,1024,-100,100,mode,True,10000,1000,1000,109.174,53.83443065548293,0,200,116.0,104,7.656222819832615,5.947558879852295,106.787,55.24776584623128,0,200,113.5,110,8.665093614840938,5.93290901184082,110.797,54.20564353459887,0,200,118.0,117,8.601729903820612,5.871810436248779,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,86,5.261721374326661,5.279781669378281,0.003,0.003279883381924198,0.00026190476190476186,0.00013722976370035195,0.003,5.281390905380249
deepsets_mlp_fspool,1,8,6252,8,-100,100,contains_even,True,10000,1000,1000,0.4392,0.49628959287899627,0,1,0.0,0,0.989220889590696,1.597368597984314,0.444,0.4968541033341679,0,1,0.0,0,0.9900623050680903,1.6160959005355835,0.439,0.4962650501496151,0,1,0.0,0,0.9883699873164006,1.576018214225769,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,28,0.682135838057168,0.6805890388786793,0.55,0.5332935410652146,0.5424186506198941,0.5418476961919703,0.55,0.6803680472075939
deepsets_mlp_fspool,1,8,7148,16,-100,100,contains_even,True,10000,1000,1000,0.4667,0.49888987762831993,0,1,0.0,0,0.9967101236147051,2.0917410850524902,0.461,0.498476679494638,0,1,0.0,0,0.9947273736897438,2.1132020950317383,0.463,0.49862912068991716,0,1,0.0,0,0.995165920436754,2.0652897357940674,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,23,0.6851209149461799,0.6837761029601097,0.529,0.5281179740257651,0.5295539237556885,0.5306659541080206,0.529,0.6824363209307194
deepsets_mlp_fspool,1,8,8940,32,-100,100,contains_even,True,10000,1000,1000,0.4819,0.4996722826013065,0,1,0.0,0,0.9989661320734844,2.656099557876587,0.475,0.4993746088859544,0,1,0.0,0,0.997311209529079,2.6762874126434326,0.479,0.4995588053472784,0,1,0.0,0,0.9978414371298425,2.6261792182922363,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,15,0.6893809941801191,0.6898056194186211,0.522,0.5136661070127705,0.502329466162253,0.5168207168285021,0.522,0.6852475926280022
deepsets_mlp_fspool,1,8,12524,64,-100,100,contains_even,True,10000,1000,1000,0.4911,0.49992078372478177,0,1,0.0,0,0.9996829140293308,3.2697088718414307,0.488,0.49985597925802594,0,1,0.0,0,0.9986970199533501,3.2879586219787598,0.497,0.4999909999189985,0,1,0.0,0,0.999085809617549,3.2376599311828613,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,22,0.6931283456994651,0.6923381872475147,0.494,0.4913776895968255,0.37417638888888893,0.4636947705442903,0.494,0.6931367069482803
deepsets_mlp_fspool,1,8,19692,128,-100,100,contains_even,True,10000,1000,1000,0.4936,0.49995903832214084,0,1,0.0,0,0.9997932669689543,3.9161159992218018,0.488,0.49985597925802594,0,1,0.0,0,0.9986970199533501,3.9323031902313232,0.497,0.4999909999189985,0,1,0.0,0,0.999085809617549,3.881680727005005,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,20,0.6931034318936488,0.6922255419194698,0.5,0.49702989307615075,0.33708955898701587,0.35165829145728644,0.5,0.6927727609872818
deepsets_mlp_fspool,1,8,34028,256,-100,100,contains_even,True,10000,1000,1000,0.4956,0.4999806396251759,0,1,0.0,0,0.9998555814372869,4.582188606262207,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,4.596524715423584,0.5,0.5,0,1,0.5,0,0.9991117264498124,4.546084880828857,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,17,0.6931295323290645,0.6927850656211376,0.491,0.491,0.44102727984546436,0.48598995012422247,0.491,0.6933791562914848
deepsets_mlp_fspool,1,8,62700,512,-100,100,contains_even,True,10000,1000,1000,0.4969,0.4999903899076461,0,1,0.0,0,0.9998837089082256,5.260182857513428,0.495,0.49997499937496875,0,1,0.0,0,0.9990397344842001,5.27227258682251,0.5,0.5,0,1,0.5,0,0.9991117264498124,5.22265625,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,31,0.6931870770239248,0.6930853575468063,0.5,0.5,0.3333333333333333,0.25,0.5,0.6932201758027077
deepsets_mlp_fspool,1,8,120044,1024,-100,100,contains_even,True,10000,1000,1000,0.4974,0.4999932399543018,0,1,0.0,0,0.9998919307153075,5.944983959197998,0.495,0.49997499937496875,0,1,0.0,0,0.9990397344842001,5.956159591674805,0.5,0.5,0,1,0.5,0,0.9991117264498124,5.9064812660217285,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,24,0.6931787183617107,0.6930370330810547,0.5,0.5,0.3333333333333333,0.25,0.5,0.6931487247347832
deepsets_mlp_fspool,1,8,16401,8,-100,100,mode,True,10000,1000,1000,119.8083,42.83264118765034,0,200,121.0,102,7.155411577128144,1.594286322593689,119.964,41.488537019277985,0,200,122.0,102,7.927776274548369,1.615328073501587,121.297,40.891035582386515,0,200,123.0,117,8.040454990158896,1.6287792921066284,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,157,2.2579046295301195,2.7642044872045517,0.191,0.18171300782310223,0.16543541514180926,0.20708544040799384,0.191,2.7977238595485687
deepsets_mlp_fspool,1,8,17297,16,-100,100,mode,True,10000,1000,1000,115.7501,39.32631498106579,0,200,115.0,101,6.975072280010211,2.0874500274658203,114.05,38.299079623406094,1,199,114.0,104,7.768417824132624,2.113555908203125,115.296,37.775790977820705,0,200,115.0,104,7.719204128268912,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,28,3.700253255924646,4.604274570941925,0.016,0.014208018865969554,0.008421203496852268,0.0061083429339477725,0.016,4.661259293556213
deepsets_mlp_fspool,1,8,19089,32,-100,100,mode,True,10000,1000,1000,112.8244,43.7393068605345,0,200,113.0,102,7.14535309595443,2.6502907276153564,112.918,43.372494463657496,0,200,112.0,103,8.017386445748263,2.6810243129730225,115.515,43.97910611870141,0,200,114.0,104,8.081321351049592,2.6957993507385254,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,29,3.9950782237661007,5.031876087188721,0.014,0.015863801054018446,0.009764033896386838,0.00897239941431118,0.014,5.031382292509079
deepsets_mlp_fspool,1,8,22673,64,-100,100,mode,True,10000,1000,1000,114.6623,45.70270734551729,0,200,116.0,101,7.279078545731846,3.263730049133301,114.867,47.478303581741415,0,200,116.0,107,8.236335020394025,3.299808979034424,115.969,43.06132881135927,0,200,115.0,102,8.066819317811223,3.3115434646606445,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,23,4.545431169810543,5.083952069282532,0.015,0.02114794352363413,0.010775118429957138,0.010106597856533917,0.015,5.076447278261185
deepsets_mlp_fspool,1,8,29841,128,-100,100,mode,True,10000,1000,1000,114.7177,47.985797968878245,0,200,117.0,102,7.396767233469049,3.9093000888824463,111.305,48.406094399362566,0,200,115.0,102,8.432678120241473,3.9482314586639404,112.153,49.48209364002295,0,200,116.0,103,8.436072629546294,3.958667516708374,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,24,4.729420770538954,5.19696706533432,0.01,0.01061687105165366,0.003933500096218364,0.003387210760827889,0.01,5.204412668943405
deepsets_mlp_fspool,1,8,44177,256,-100,100,mode,True,10000,1000,1000,112.7957,50.29055340230409,0,200,117.0,102,7.505020749659305,4.57519006729126,112.823,50.87240579135215,0,200,117.0,108,8.521936770259753,4.614556312561035,113.325,50.15987813980413,0,200,118.0,106,8.491100511991204,4.62540864944458,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,23,5.055533633038939,5.240030497312546,0.008,0.006455505279034691,0.003180935307793897,0.002302877040398311,0.008,5.221103757619858
deepsets_mlp_fspool,1,8,72849,512,-100,100,mode,True,10000,1000,1000,110.6787,52.87911559689704,0,200,117.0,102,7.598163584612852,5.252865791320801,112.269,52.62864846260067,0,199,118.0,105,8.528450814380324,5.292989253997803,110.229,52.56769501319227,0,200,117.0,102,8.490345274136725,5.302632808685303,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,15,5.3001070470935066,5.300893485546112,0.007,0.005282738095238095,0.0006528401585204755,0.0003599290780141844,0.007,5.309027880430222
deepsets_mlp_fspool,1,8,130193,1024,-100,100,mode,True,10000,1000,1000,109.9797,54.34245014636348,0,200,117.0,101,7.655216019817816,5.937529563903809,108.186,56.059587975653194,0,200,115.0,104,8.627844604525968,5.9778828620910645,110.716,54.000142073887176,0,200,119.0,105,8.635309196403275,5.986629486083984,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,17,5.298447324467773,5.301694452762604,0.008,0.004512126339537507,0.00019699042407660738,9.97229916897507e-05,0.008,5.302984178066254
deepsets_mlp_fspool,1,8,6252,8,-100,100,contains_even,True,10000,1000,1000,0.4383,0.4961785061850221,0,1,0.0,0,0.9889012341082538,1.5994362831115723,0.426,0.4944936804449578,0,1,0.0,0,0.9832850245202127,1.6213418245315552,0.423,0.49403542383112575,0,1,0.0,0,0.9819705360112225,1.6052287817001343,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,21,0.6821729473791653,0.6735273562371731,0.533,0.5274920002786074,0.5350497013619436,0.5385380837359098,0.533,0.6847121566534042
deepsets_mlp_fspool,1,8,7148,16,-100,100,contains_even,True,10000,1000,1000,0.4687,0.499019348322287,0,1,0.0,0,0.9970833615347543,2.092059850692749,0.459,0.498316164698678,0,1,0.0,0,0.9942656493832003,2.121177911758423,0.442,0.49662460672020686,0,1,0.0,0,0.9894028932821948,2.096299886703491,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,25,0.6886986358680013,0.6839821226894855,0.532,0.5211485752282716,0.529194734319112,0.5279081002059939,0.532,0.6861185096204281
deepsets_mlp_fspool,1,8,8940,32,-100,100,contains_even,True,10000,1000,1000,0.4845,0.4997596922521863,0,1,0.0,0,0.9992182447819695,2.655393362045288,0.484,0.499743934430424,0,1,0.0,0,0.9983744155974623,2.68941593170166,0.468,0.49897494927100305,0,1,0.0,0,0.9961609762310588,2.6616616249084473,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,27,0.6919322379369341,0.6910472214221954,0.493,0.4899508386350492,0.4923954318904282,0.4920115258423429,0.493,0.6930467933416367
deepsets_mlp_fspool,1,8,12524,64,-100,100,contains_even,True,10000,1000,1000,0.4912,0.49992255400211744,0,1,0.0,0,0.9996880206816878,3.268557071685791,0.482,0.4996758949559204,0,1,0.0,0,0.9981785252359926,3.3052735328674316,0.473,0.499270467782744,0,1,0.0,0,0.997011458232373,3.277034044265747,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,18,0.6926500431831664,0.6907578222453594,0.475,0.4812092060448267,0.46826497688188135,0.4814081101190476,0.475,0.6950931400060654
deepsets_mlp_fspool,1,8,19692,128,-100,100,contains_even,True,10000,1000,1000,0.4956,0.4999806396251759,0,1,0.0,0,0.9998555814372869,3.9143738746643066,0.489,0.49987898535545583,0,1,0.0,0,0.9987632631201516,3.9544365406036377,0.472,0.49921538437832613,0,1,0.0,0,0.9968529191335577,3.9200360774993896,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,27,0.693250493076419,0.6924085952341557,0.5,0.49348356445814073,0.49352983465133005,0.4947916666666667,0.5,0.693088237196207
deepsets_mlp_fspool,1,8,34028,256,-100,100,contains_even,True,10000,1000,1000,0.4981,0.4999963899869677,0,1,0.0,0,0.999901017939431,4.579868793487549,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,4.62272834777832,0.475,0.4993746088859544,0,1,0.0,0,0.997311209529079,4.584765911102295,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,19,0.6931843197918801,0.692850861698389,0.474,0.4857142857142857,0.4439554346688984,0.48252984212552946,0.474,0.6940118223428726
deepsets_mlp_fspool,1,8,62700,512,-100,100,contains_even,True,10000,1000,1000,0.4984,0.4999974399934464,0,1,0.0,0,0.9999040470056608,5.257348537445068,0.491,0.4999189934379369,0,1,0.0,0,0.9988784638064876,5.301376819610596,0.478,0.4995157655169654,0,1,0.0,0,0.9977175368666305,5.260834217071533,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,19,0.6931699270311187,0.6927957609295845,0.471,0.4756608794626397,0.4651573015033619,0.4752704201617264,0.471,0.6935384124517441
deepsets_mlp_fspool,1,8,120044,1024,-100,100,contains_even,True,10000,1000,1000,0.499,0.499998999999,0,1,0.0,0,0.9999085473248033,5.9417219161987305,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,5.987016677856445,0.477,0.4994707198625361,0,1,0.0,0,0.9975878662109894,5.944083213806152,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,ce,17,0.6931794498262746,0.6926543153822422,0.523,0.5,0.3591976362442547,0.273529,0.523,0.6925950758159161
deepsets_mlp_sum,1,8,16313,8,-100,100,mode,True,10000,1000,1000,119.7436,42.501897122834414,0,200,121.0,102,7.15142217056767,1.5935304164886475,119.326,43.484545806527635,2,200,122.0,107,7.997574851326865,1.5713962316513062,121.536,41.922460614806475,0,200,123.0,109,8.010913978734623,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,104,3.5345718792806093,3.7422134578227997,0.051,0.06437761649021997,0.030905887039150273,0.039180461288888094,0.051,3.792642295360565
deepsets_mlp_sum,1,8,17121,16,-100,100,mode,True,10000,1000,1000,116.0295,39.841521428655305,0,200,115.0,101,6.986846217661313,2.086803913116455,114.986,39.542885630666866,0,200,115.0,101,7.850758951214552,2.0597832202911377,116.575,39.92112692547644,0,200,115.0,101,7.952319540265149,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,53,4.641746129591876,4.822573691606522,0.031,0.0229538852766641,0.014782403366214841,0.014058381558381558,0.031,4.837560713291168
deepsets_mlp_sum,1,8,18737,32,-100,100,mode,True,10000,1000,1000,112.8575,43.990364783097675,0,200,113.0,101,7.159187897178912,2.649203062057495,113.18,45.9803175282642,0,200,113.0,102,8.06962547433255,2.618053913116455,112.204,43.69510709450201,0,200,113.0,106,8.024708978975802,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,35,5.152019582250575,5.186667233705521,0.008,0.007278435849864422,0.0021135927581956617,0.001262774988043998,0.008,5.210335671901703
deepsets_mlp_sum,1,8,21969,64,-100,100,mode,True,10000,1000,1000,114.3821,46.0220762198969,0,200,116.0,101,7.271298927111046,3.2619073390960693,116.416,44.38780174777751,0,200,116.0,102,8.146939000178348,3.2282028198242188,113.803,47.067379266324146,0,200,115.0,105,8.243689537899268,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,37,5.180193162470577,5.158615350723267,0.007,0.011237432779985972,0.0012610711014391187,0.0007742558788069449,0.007,5.200527608394623
deepsets_mlp_sum,1,8,28433,128,-100,100,mode,True,10000,1000,1000,113.3551,48.416530276239335,0,200,116.0,101,7.419879908181046,3.906660556793213,112.126,49.366629660125675,0,200,115.0,102,8.260311612164152,3.873002052307129,112.956,50.65044979069781,0,200,116.0,101,8.397051040166469,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_sum-diff-task-sizes-results.csv,ce,17,5.2382562284120135,5.219502687454224,0.008,0.0034110535405872193,0.00195527950310559,0.0013513071895424836,0.008,5.246591478586197
